date time sender month day length count word ily miss baby sex sorry insult tired drag n_pos n_neg anger anticipation disgust fear joy sadness surprise trust negative positive
2019-01-16 19 Andrew Jan Wed 38 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 19 Andrew Jan Wed 5 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1
2019-01-16 19 Maik Jan Wed 7 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Andrew Jan Wed 17 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-01-16 20 Maik Jan Wed 35 13642 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Andrew Jan Wed 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-01-16 20 Andrew Jan Wed 17 19937 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Maik Jan Wed 1 13642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Maik Jan Wed 31 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2019-01-16 20 Andrew Jan Wed 11 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Maik Jan Wed 26 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Andrew Jan Wed 21 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
2019-01-16 20 Maik Jan Wed 34 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 20 Andrew Jan Wed 6 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Andrew Jan Wed 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Andrew Jan Wed 24 19937 5 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Maik Jan Wed 1 13642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Maik Jan Wed 14 13642 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Maik Jan Wed 60 13642 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 21 Andrew Jan Wed 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 22 Andrew Jan Wed 24 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 22 Andrew Jan Wed 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 22 Andrew Jan Wed 29 19937 6 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Maik Jan Wed 57 13642 9 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 20 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-16 23 Andrew Jan Wed 41 19937 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Maik Jan Wed 9 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 4 19937 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-16 23 Andrew Jan Wed 13 19937 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Maik Jan Wed 46 13642 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 7 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 18 19937 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Maik Jan Wed 27 13642 5 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
2019-01-16 23 Maik Jan Wed 4 13642 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 5 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 7 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 12 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Maik Jan Wed 34 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-16 23 Andrew Jan Wed 12 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 0 Andrew Jan Thu 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 5 Andrew Jan Thu 49 19937 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 7 Andrew Jan Thu 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 7 Maik Jan Thu 17 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
2019-01-17 7 Maik Jan Thu 11 13642 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0
2019-01-17 7 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0
2019-01-17 7 Andrew Jan Thu 24 19937 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 7 Andrew Jan Thu 8 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Andrew Jan Thu 17 19937 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Andrew Jan Thu 36 19937 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-01-17 8 Maik Jan Thu 76 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Andrew Jan Thu 5 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
2019-01-17 8 Andrew Jan Thu 29 19937 6 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-01-17 8 Andrew Jan Thu 25 19937 6 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Maik Jan Thu 30 13642 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Andrew Jan Thu 16 19937 3 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-17 8 Andrew Jan Thu 31 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 8 Maik Jan Thu 16 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 25 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 15 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2019-01-17 9 Maik Jan Thu 30 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 24 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 26 19937 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
2019-01-17 9 Maik Jan Thu 42 13642 9 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Maik Jan Thu 82 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 12 19937 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 18 19937 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 32 19937 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 1 19937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Maik Jan Thu 39 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Maik Jan Thu 52 13642 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-17 9 Andrew Jan Thu 12 19937 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 50 19937 10 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 9 Andrew Jan Thu 11 19937 3 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
2019-01-17 11 Andrew Jan Thu 26 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 11 Maik Jan Thu 17 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 11 Andrew Jan Thu 14 19937 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 11 Andrew Jan Thu 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-01-17 12 Maik Jan Thu 63 13642 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Maik Jan Thu 79 13642 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Andrew Jan Thu 10 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
2019-01-17 12 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Andrew Jan Thu 58 19937 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Maik Jan Thu 34 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-01-17 12 Maik Jan Thu 69 13642 14 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-01-17 12 Maik Jan Thu 14 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Andrew Jan Thu 13 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 12 Andrew Jan Thu 18 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 14 Maik Jan Thu 40 13642 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 14 Andrew Jan Thu 8 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 14 Andrew Jan Thu 10 19937 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 14 Andrew Jan Thu 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 16 Andrew Jan Thu 29 19937 5 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Maik Jan Thu 29 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
2019-01-17 17 Maik Jan Thu 76 13642 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-01-17 17 Andrew Jan Thu 5 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Andrew Jan Thu 39 19937 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Maik Jan Thu 30 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Andrew Jan Thu 62 19937 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Maik Jan Thu 4 13642 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 17 Andrew Jan Thu 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1
2019-01-17 17 Maik Jan Thu 10 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2019-01-17 18 Andrew Jan Thu 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 18 Andrew Jan Thu 15 19937 4 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 18 Andrew Jan Thu 46 19937 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 18 Andrew Jan Thu 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 19 Andrew Jan Thu 24 19937 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 19 Andrew Jan Thu 144 19937 23 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 19 Andrew Jan Thu 30 19937 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Maik Jan Thu 52 13642 12 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Andrew Jan Thu 41 19937 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
2019-01-17 20 Andrew Jan Thu 22 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Maik Jan Thu 16 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2019-01-17 20 Maik Jan Thu 69 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Maik Jan Thu 43 13642 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Andrew Jan Thu 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-01-17 20 Andrew Jan Thu 14 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Maik Jan Thu 14 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 20 Andrew Jan Thu 20 19937 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1
2019-01-17 23 Maik Jan Thu 56 13642 12 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 16 19937 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
2019-01-17 23 Andrew Jan Thu 20 19937 5 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-01-17 23 Andrew Jan Thu 42 19937 6 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-01-17 23 Maik Jan Thu 9 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Maik Jan Thu 43 13642 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2019-01-17 23 Andrew Jan Thu 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2019-01-17 23 Andrew Jan Thu 27 19937 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2019-01-17 23 Maik Jan Thu 48 13642 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 8 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 16 19937 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Maik Jan Thu 38 13642 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-17 23 Maik Jan Thu 4 13642 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 3 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 25 19937 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 5 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Maik Jan Thu 24 13642 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 1 19937 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 33 19937 6 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-17 23 Andrew Jan Thu 56 19937 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 7 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 8 13642 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 20 13642 4 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 29 13642 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-18 7 Andrew Jan Fri 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 28 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 26 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 1 19937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 20 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 22 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 21 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Maik Jan Fri 19 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-18 7 Maik Jan Fri 14 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 27 19937 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-01-18 7 Maik Jan Fri 31 13642 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-01-18 7 Maik Jan Fri 10 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 4 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 7 Andrew Jan Fri 12 19937 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 9 Andrew Jan Fri 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-18 10 Maik Jan Fri 6 13642 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 10 Maik Jan Fri 49 13642 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 10 Andrew Jan Fri 9 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 10 Andrew Jan Fri 36 19937 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 10 Andrew Jan Fri 22 19937 5 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 10 Andrew Jan Fri 44 19937 8 0 0 0 0 0 0 0 0 0 0 1 2 0 0 2 0 0 2 0 2
2019-01-18 11 Maik Jan Fri 42 13642 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 11 Andrew Jan Fri 48 19937 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 11 Maik Jan Fri 8 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 5 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Maik Jan Fri 24 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
2019-01-18 12 Maik Jan Fri 9 13642 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 13 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Maik Jan Fri 32 13642 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1
2019-01-18 12 Andrew Jan Fri 7 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 27 19937 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 2
2019-01-18 12 Maik Jan Fri 42 13642 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-01-18 12 Maik Jan Fri 79 13642 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Maik Jan Fri 92 13642 16 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 11 19937 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
2019-01-18 12 Andrew Jan Fri 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Andrew Jan Fri 24 19937 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 12 Maik Jan Fri 46 13642 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 13 Andrew Jan Fri 54 19937 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 13 Andrew Jan Fri 2 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 13 Andrew Jan Fri 47 19937 9 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 13 Maik Jan Fri 86 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 13 Andrew Jan Fri 5 19937 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
2019-01-18 13 Andrew Jan Fri 22 19937 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 14 Andrew Jan Fri 44 19937 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 14 Andrew Jan Fri 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2019-01-18 16 Maik Jan Fri 22 13642 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 16 Maik Jan Fri 77 13642 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 17 Andrew Jan Fri 8 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 17 Andrew Jan Fri 19 19937 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 17 Andrew Jan Fri 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 17 Andrew Jan Fri 14 19937 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 17 Andrew Jan Fri 6 19937 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Andrew Jan Fri 42 19937 10 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Andrew Jan Fri 11 19937 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Andrew Jan Fri 40 19937 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Maik Jan Fri 37 13642 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Maik Jan Fri 49 13642 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Maik Jan Fri 16 13642 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 18 Andrew Jan Fri 8 19937 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
